Ticker,IBM,IBM,IBM,IBM,IBM,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2010-02-10,68.78773421670166,69.18499287858381,68.37928133369127,68.71499633789062,5459179,13.285438011969381,13.37797594982991,13.126729499908137,13.294891357421875,106873020,21.021542135127604,21.179034268357675,20.87904823093402,20.99154281616211,48591300
2010-02-11,68.5862929195066,69.49272103576699,68.29534145641799,69.22974395751953,5323094,13.266780681912305,13.44514100469969,13.17175522085608,13.343398094177246,96303600,20.94654305240792,21.29902643028879,20.774051277941506,21.08903694152832,65993700
2010-02-12,68.82689263350265,69.40879561555464,68.04356066569756,69.38082122802734,8386514,13.25807519800281,13.362055361572008,13.196631296815431,13.261805534362793,91096812,20.85655002258818,21.044041486298294,20.684058219281997,20.94654655456543,81117200
2010-02-16,69.89000412859203,70.06905364990234,69.44238702309627,70.06905364990234,7089056,13.355090153525913,13.535688672251123,13.291158731035877,13.465290069580078,146029824,21.195193133086068,21.37602790305163,21.112312087082067,21.360958099365234,51935600
2010-02-17,70.2201152245493,70.79642340122432,70.05785482621206,70.68451690673828,6095460,13.482703302068442,13.517529568807715,13.373497829396099,13.388422966003418,81106812,21.496574424225663,21.586990334075114,21.368484020993133,21.54178237915039,45882900
2010-02-18,70.57260628819529,71.61891089792144,70.49986841518798,71.51260375976562,5780091,13.371756139918386,13.557579016970564,13.336929873788408,13.51305103302002,93382524,21.541788784687633,21.873317239365203,21.48151101448584,21.828107833862305,42856500
2010-02-19,71.25524060816034,71.65250380987972,70.98667301951917,71.16571807861328,6593043,13.446134547155866,13.533198785334385,13.425487351376987,13.451855659484863,102021876,21.692481833459745,21.79043266165071,21.61713426870155,21.677412033081055,44451800
2010-02-22,71.22724357452648,71.29998144388733,70.67331500586103,70.97545623779297,3983273,13.615788674859967,13.61952090727716,13.45782812343001,13.502604484558105,85698216,21.73015265904729,21.805500216044624,21.586992444465878,21.64727020263672,36707100
2010-02-23,70.76844214531629,71.42867789621673,70.49987015675147,70.75724792480469,4803127,13.507579289719992,13.523250494441609,13.241159329563361,13.31031322479248,114789096,21.609596228185474,21.72261684033087,21.16504724156321,21.34588050842285,52266200
2010-02-24,71.0706079986646,71.77001260046785,70.95310659670174,71.38953399658203,5001972,13.283198686478688,13.394144671608029,13.196879557036974,13.220760345458984,92970936,21.48904508433088,21.692483089819902,21.38355791270582,21.57192611694336,43165900
2010-02-25,70.52785085379145,71.19368154191349,70.25927884120284,71.09856414794922,5919000,13.112548888727353,13.146629086188057,12.93543329673359,13.095385551452637,132235632,21.30067050851821,21.586989460974394,21.112302360626398,21.54931640625,48735300
2010-02-26,71.06502100094616,71.61894539903831,70.91395030463124,71.1489486694336,5004273,13.12001228628848,13.227724669069282,13.022000672839287,13.104588508605957,81890028,21.587001956618074,21.73769713701545,21.481516192621363,21.60207176208496,40370600
2010-03-01,71.33917392132518,72.08334200744383,71.32238928292533,71.9378662109375,4788274,13.164292300525092,13.266035208330313,13.127973898093918,13.25110912322998,89426484,21.67740979547641,21.88838123045995,21.49657652100404,21.86577796936035,43805400
2010-03-02,72.0105767690671,72.22879038097784,71.13212744408173,71.29438781738281,6289912,13.320511743386898,13.573748004731614,13.30882114489589,13.459319114685059,174097728,21.910990002587358,22.07675350905686,21.278072705688704,21.443836212158203,93123900
2010-03-03,71.46784759397704,71.63011245437035,70.8803496722234,70.99225616455078,6683940,13.49165826460591,13.634942991554878,13.414294788252903,13.565291404724121,123452424,21.481510716220853,21.556858287210765,21.360955177491146,21.443836212158203,48442100
2010-03-04,71.09855933775539,71.09855933775539,70.2033253099421,70.90272521972656,6309786,13.594644137231384,13.834198085420534,13.587181568700121,13.795889854431152,127224648,21.44383568057642,21.586995918194845,21.30067688009334,21.57192611694336,42890600
2010-03-05,71.15453154455018,71.36715035259984,71.08179364877496,71.19929504394531,6422649,13.964049726436429,14.12126514008516,13.92797969988135,14.03519344329834,156331512,21.59452523275173,21.609595030104963,21.413691975917857,21.54178237915039,56001800
2010-03-08,71.09295262707806,71.33914060419482,70.7012889213957,70.72926330566406,6484468,14.049373808340615,14.059324847215095,13.955592116168017,13.992158889770508,95360544,21.48904508433088,21.797968824309613,21.47397528307939,21.57192611694336,39414500
2010-03-09,70.65095069070318,70.66214044759813,70.05226297533297,70.24809265136719,7875125,13.926737017393027,14.046391235489082,13.843403100186014,13.935195922851562,126936936,21.51918461400064,21.933595551877815,21.51164971289719,21.70001792907715,50271600
2010-03-10,70.49428586305964,70.70130976322866,70.05785854870972,70.28726196289062,7234345,14.024001282314957,14.390672025657052,13.985443728450946,14.339676856994629,225969804,21.745226798044463,21.933595009566996,21.700017392541568,21.828107833862305,44891400
2010-03-11,70.33759709263997,71.5125971727632,70.33759709263997,71.39509582519531,8286621,14.285197524493086,14.582464095749904,14.283704441955743,14.456343650817871,169162668,21.767831737102476,21.993874470588207,21.737693568252354,21.986339569091797,35349700
2010-03-12,71.56855777447073,71.82593553895039,71.34474927550274,71.58534240722656,5407297,14.630474726764913,14.633957638191804,14.40708966102083,14.416543006896973,110025864,22.09182460416722,22.137032574553956,21.880853117605454,22.05415153503418,31700200
2010-03-15,71.28319534005739,71.80914504645456,71.21605234932741,71.52378845214844,4704594,14.096638177035318,14.16554464438412,13.830964294848663,14.009572982788086,185969844,21.986333318773134,22.12949353223601,21.858242904019008,22.069215774536133,37512000
2010-03-16,71.61893647129621,72.11131712559028,71.31120023680761,71.99382019042969,6417105,13.97599142630405,14.139923361618624,13.949374740855783,14.059823036193848,137122740,22.167164862728352,22.219907716959664,22.001401401267806,22.129491806030273,36723500
2010-03-17,72.12248297129241,72.13926760325569,71.26081381643431,71.48462677001953,6640426,14.136937491622945,14.21529730573664,14.036189971752961,14.068778038024902,132731136,22.22744286595909,22.50622837492239,22.152095314579686,22.325393676757812,50385700
2010-03-18,71.31676016049121,72.03854391698951,71.31116528371099,71.8315200805664,5182302,14.047881904366216,14.140420790929873,14.004100932003393,14.08967399597168,71016912,22.32539970924395,22.39321238009539,22.227448871978197,22.310331344604492,43845200
2010-03-19,71.45665740966797,72.13927718536594,70.93630249339111,71.45665740966797,11238538,13.930468559265137,14.129475131084636,13.862805850852052,13.930468559265137,191576232,22.423351822954174,22.52883756035142,22.114428074460484,22.29526138305664,81332100
2010-03-22,71.12092625460679,71.83711960129203,70.81878504698308,71.60771179199219,5911887,13.833700604855485,14.100866611220647,13.788177232851464,13.868277549743652,160031808,22.227449742814017,22.378144892195753,22.14456726694052,22.302797317504883,37718200
2010-03-23,71.58534327842823,72.41903363100823,71.41748801845583,72.38545989990234,6253511,13.856836565427747,13.888428296293334,13.482704204987177,13.656834602355957,219831948,22.295255205303356,22.52883131787694,22.15962990215257,22.513761520385742,42026600
2010-03-24,71.97142272273128,72.7099957983884,71.88190020195616,71.91547393798828,6976088,13.570016925049247,13.926736627479157,13.425489376759874,13.864049911499023,262345392,22.393202669814304,22.491154901740792,22.302786772642687,22.3404598236084,33987700
2010-03-25,72.37987188522845,73.14641931346554,72.25118075662728,72.31272888183594,7952947,13.906088687666298,14.228977491950442,13.897133984711347,14.002110481262207,157078764,22.47609569205079,23.033665444323226,22.453490988544377,22.61172103881836,73168700
2010-03-26,72.13926606679001,72.61485742006565,72.02176471517893,72.32390594482422,5806137,14.061564825726624,14.114301451671055,13.930967022383415,13.997385025024414,107740152,22.671994990080634,22.754877451833696,22.295258617945212,22.34800148010254,55595500
2010-03-29,72.34628342251881,72.7099727339133,71.76437605910272,71.94902038574219,4856578,14.005095439699083,14.047881021003851,13.944646929919132,13.991413116455078,124055820,22.385677318787025,22.468559790819366,22.26512177972292,22.29526138305664,33336000
2010-03-30,72.1224738841441,72.25116051150056,71.75878011298481,72.04973602294922,3584224,14.000866865719843,14.12027080627052,13.937433137181811,14.09738540649414,79036884,22.325407638928358,22.49870754662217,22.22745676687177,22.43089485168457,34954800
2010-03-31,71.7476145642818,72.03856610721577,71.42309375032609,71.75880432128906,5130421,14.056091138675628,14.172759184355883,14.000369299243765,14.107583999633789,121110768,22.332930066263657,22.393207823963532,21.978798419418762,22.069215774536133,63760000
2010-04-01,72.150472607661,72.3519016293506,71.36714050010347,71.75880432128906,5209603,14.21280964811082,14.265049527175664,14.068529521914888,14.149375915527344,84023892,22.114426021118533,22.257586249390386,21.564391245567798,21.97126579284668,74768100
2010-04-05,71.83154388787149,72.62607023621445,71.69726233545595,72.37428283691406,4308160,14.201616488287922,14.300621615068842,14.154351652922648,14.204353332519531,75983940,21.94866435461783,22.17470708082246,21.873318216351752,22.05415153503418,34331200
2010-04-06,71.99937087640593,72.34627551980785,71.64687135691564,72.13925170898438,4106910,14.165792483969458,14.201365765159807,14.064796597009405,14.134946823120117,82321596,21.96373313678938,22.287726689969915,21.8356426956979,22.09182357788086,47366800
2010-04-07,71.9154452770713,72.32948844508985,71.62449385161713,71.88746643066406,5394222,14.11206226266639,14.148131344161767,13.976737795824938,14.018528938293457,103136760,21.971265433250885,22.272654247994232,21.95619563322991,22.114425659179688,58318800
2010-04-08,71.64130104521014,71.74760819252447,71.1713000363409,71.40070343017578,6283217,14.013055175448963,14.175494956809866,13.93171109823227,14.11678695678711,77822100,22.09182131030995,22.589113221825013,22.076751510049434,22.54390525817871,63713800
2010-04-09,71.55177080768307,72.10569942660922,71.12653777260836,72.04415130615234,5423615,14.116788225531268,14.148629277090105,14.029971401017805,14.085196495056152,82181736,22.56651098121997,22.913107780107147,22.528836478861372,22.86036491394043,54752500
2010-04-12,71.93783673921851,72.15605034457958,71.7531923969044,71.8203353881836,4175946,14.113305694184968,14.278728804591111,14.085195928113167,14.247138023376465,94001904,22.792548280706363,22.973381549154933,22.762408684064066,22.845291137695312,37068800
2010-04-13,71.76439172047846,72.41903708903884,71.52939345225873,72.19522857666016,7132779,14.242162372038415,14.648882788078954,14.207337051951091,14.596394538879395,156335508,22.717207921124707,22.980923726727372,22.70213811803072,22.94325065612793,41374600
2010-04-14,72.58688769932058,73.53248005462983,72.43581707478842,73.43736267089844,8938907,14.678236184813509,14.73495341563375,14.527738199240169,14.65186882019043,135971892,23.19942737621943,23.35765596876355,23.10147511090951,23.222030639648438,68941200
2010-04-15,73.03450241500215,73.37581226152601,72.84426765347905,73.23593139648438,6720864,14.73072399294272,14.871770524444907,14.634206397003394,14.808585166931152,270201528,23.222030089795357,23.319982352785953,23.13914762682412,23.25970458984375,52745400
2010-04-16,73.11843612021703,73.95212650239489,72.87784297702356,73.09046173095703,9985325,14.00509624963788,14.14962379591699,13.672506662056307,13.685441970825195,488930580,23.1994204049687,23.34257915411851,23.056260218684056,23.1090030670166,88703100
2010-04-19,72.95056805703635,74.013661640212,72.95056805703635,73.98568725585938,11875970,13.650613966729335,13.780964331240924,13.55733091471333,13.684196472167969,155604240,23.184358401063736,23.546025000153623,23.17682350060745,23.38779640197754,64970300
2010-04-20,72.29033207520172,72.92259334539892,71.76437793025242,72.56449890136719,15916459,13.785441492449316,13.922009714023059,13.708077070472433,13.807083129882812,118976904,23.52342098501862,23.68918592562206,23.455608316069096,23.628908157348633,52199500
2010-04-21,72.66522444186464,72.88903295217592,71.89867705678874,72.17284393310547,7906923,13.842406369079146,13.93668670562134,13.735440993540934,13.788675308227539,95564340,23.606304168701172,23.734394609795004,23.530956596798553,23.606304168701172,55343100
2010-04-22,71.97702012275606,72.37987368795876,71.49023445233267,72.25118255615234,6295351,13.731462681479034,13.743900296599858,13.51628625195506,13.608575820922852,131096772,23.38779779993959,23.756999321554098,23.28231062438159,23.651512145996094,84847600
2010-04-23,72.22320331967771,72.79391659185113,72.01617944004755,72.73236846923828,6482376,13.613301704391205,13.664794565591945,13.48941946261405,13.55708122253418,83492424,23.448073522630747,23.794670311261278,23.0939403966162,23.327516555786133,126766600
2010-04-26,72.60366925907398,73.3198582084917,72.48057302755942,73.14640808105469,5528528,13.55658406962321,13.557080815793165,13.164540426829769,13.22498893737793,174577248,23.357659742743984,23.568632670692384,23.25217399733753,23.440542221069336,63649300
2010-04-27,72.68200312393027,73.85700328833235,72.01617252538657,72.07772064208984,11418868,13.158074580098907,13.391409741214101,13.115288045925771,13.160811424255371,153634212,23.319982190733864,23.546023440912535,23.169287065857933,23.2446346282959,68730900
2010-04-28,72.40225414546607,73.00094632053393,72.19523471443482,72.7939224243164,7449926,13.236432814450367,13.304343897023102,12.961057199753238,13.164044380187988,136107756,23.297381321484313,23.357659093918684,23.071340034139283,23.289846420288086,64557900
2010-04-29,73.04567706722288,73.41496568951412,72.82186862246685,72.99532318115234,6053097,13.268026044116898,13.3458872216716,13.101357260443773,13.2339448928833,122233644,23.30490790442338,23.681644206952992,23.10900485465179,23.357650756835938,52665200
2010-04-30,72.97857279664484,73.09606971779445,72.08892901121322,72.17845153808594,6554968,13.212301763672642,13.375237336751583,13.07075755761349,13.077225685119629,97318584,23.41039845087763,23.41793335094275,22.995989007242812,23.011058807373047,63214800
2010-05-03,72.39665116331568,72.81629378717402,72.06653551414755,72.51415252685547,5221737,13.097128280937255,13.256830282147748,13.061803370742158,13.199118614196777,74237688,23.109010331456318,23.402864257189222,23.041197665958684,23.25217056274414,43989500
2010-05-04,72.11689042990038,72.1392744064811,70.81879839565131,71.6860580444336,8666110,13.097625573920343,13.103098314039764,12.542646307917739,12.5963773727417,242808948,22.995986594529988,23.018589855218593,22.41581228460428,22.702131271362305,82085600
2010-05-05,71.12653007818565,71.7475971629482,70.98664921914835,71.31676483154297,6352149,12.462296958044002,12.828966762805754,12.44961002183072,12.680706977844238,183104712,22.430877878626898,22.671988861677892,22.37060013286415,22.49115562438965,66833800
2010-05-06,71.02435094645985,71.94667272253483,65.23734673798289,69.69148254394531,13774565,12.655580642507516,12.873742274789413,11.442884808986737,12.40483283996582,199803996,22.29525684357431,22.513763174712693,21.029422503999243,21.83563804626465,128613000
2010-05-07,69.37652058830527,69.9557827091698,67.48688925112323,68.66790771484375,11071701,12.437171500682574,12.570257764701106,11.973485487815893,12.2672700881958,203356440,21.797971695302046,21.81304149853836,20.584879840353683,21.255470275878906,173718100
2010-05-10,71.01309204101562,71.23804776815918,70.33259681493804,71.01309204101562,8853239,12.785434165403856,13.005585640978584,12.751354910374637,12.976480484008789,164954880,21.858237152940116,22.212368706610135,21.632194543187886,21.80549430847168,86653300
2010-05-11,70.41694730998022,72.22222086849845,70.38320148813717,71.36176300048828,6797849,12.82772388234407,12.932450117869733,12.642397730125829,12.663044929504395,132771096,21.609598367819828,22.340466406718306,21.526715906710393,21.760292053222656,63789400
2010-05-12,71.51362276802118,74.71362405753008,71.4292649280776,74.6180191040039,17391737,12.737423609410545,12.737423609410545,12.48767024248049,12.571998596191406,153917928,21.835637543660464,22.287721431264966,21.79042958604053,22.182235717773438,47146800
2010-05-13,73.63382771376457,74.85421573332574,73.58883926317255,73.94314575195312,10980699,12.848367526361466,12.985185066226295,12.69587973114087,12.708566665649414,132898968,22.046617349383265,22.400749096989042,21.98633957453259,22.03154754638672,45188800
2010-05-14,73.706949083604,74.05000850930354,72.77900381111145,73.78005981445312,10376425,12.680955493746172,12.711304412561505,12.344634603670832,12.62523365020752,164475360,22.001411683178745,22.008945148330977,21.57946577787046,21.7979736328125,63334000
2010-05-17,73.49320037657992,74.10058460882168,72.37966934957787,73.35823059082031,9333876,12.606577067204187,12.645880689310216,12.39687337828831,12.636178970336914,111640248,21.941119586896072,22.024000583717303,21.4362929600579,21.80549430847168,46053300
2010-05-18,73.8194181330829,74.2299646709326,73.05456510838974,73.08268737792969,9759180,12.686675666912201,12.710804826518455,12.365030641920063,12.397369384765625,112906980,21.850916655367296,21.949309476448146,21.4951855433838,21.646560668945312,52690600
2010-05-19,72.75652309384029,73.39202556095252,71.88481771890694,72.4697036743164,9068088,12.344881747294473,12.423986678834583,12.132939874870454,12.299359321594238,137690172,21.586003565592357,21.71467194547077,21.03348699936963,21.37407875061035,61746700
2010-05-20,71.54736608561497,71.96353622811434,69.55650574848754,69.62399291992188,13782619,12.066522852918348,12.07920978903554,11.786172184771498,11.816271781921387,196335468,20.927520598537242,21.071326752066412,20.46582943765854,20.518810272216797,87991100
2010-05-21,68.7016654556472,70.64191361701624,68.27424823521422,70.5350570678711,13220917,11.668260323233152,12.06478134763314,11.552339286920633,11.74263858795166,387244368,20.155516757282587,20.518816703415638,20.01171200230026,20.31446075439453,117596300
2010-05-24,70.44504438296156,70.87246141352637,69.75892591723898,69.98950958251953,7184556,11.958559528853089,12.183934391613159,11.860798181489868,11.869752883911133,173650176,20.322035182094783,20.329604083408686,19.875480109916563,19.88304901123047,73711700
2010-05-25,68.3136003985722,70.27072335267665,68.3136003985722,70.02889251708984,9931561,11.645621699677523,11.87696796122038,11.542636926249063,11.867515563964844,120575304,19.41378567544327,19.928459374478397,19.20942968724634,19.731672286987305,98373600
2010-05-26,70.23697426385442,70.82748346063487,69.17405501680597,69.30340576171875,9501027,11.991894262889222,12.183188937085406,11.816021471639782,11.827713966369629,138884976,19.85276629968559,20.140378672182013,18.588789105109775,18.92938232421875,176684100
2010-05-27,70.32694549536114,71.08055114746094,70.16947699733197,71.08055114746094,8081291,12.06353566977818,12.246621693834472,11.966519444439434,12.200601577758789,112251636,19.474332096181637,19.951162653496095,19.474332096181637,19.678688049316406,136433600
2010-05-28,70.83874738403401,71.01871465620764,69.89955510382396,70.44507598876953,7763307,12.257319202383949,12.274982131567752,12.015028407380022,12.080451965332031,115676208,19.557592651102702,19.769517548126878,19.421355320417177,19.52731704711914,67496900
2010-06-01,70.12449913121272,71.35613858427658,69.84893144452921,69.92766571044922,7463628,11.951096996996739,12.21552710408333,11.943385107898985,11.99935531616211,106565328,19.322959111450725,19.913318849561463,19.315390211780073,19.59543228149414,76152400
2010-06-02,70.21448533046589,71.70481732255094,69.93328959881065,71.65420532226562,8059744,12.10657173139993,12.285428794610421,11.976720005686673,12.272991180419922,101530368,19.72409721657441,20.041983728683395,19.474329345890187,20.026845932006836,65718800
2010-06-03,71.84542021300773,72.10974529638722,71.1199366107827,71.9635238647461,6950984,12.316275592870522,12.636926227369244,12.30607712748931,12.577223777770996,145881972,20.09496971023636,20.38258214613331,19.989007993653335,20.329601287841797,67837000
2010-06-04,71.06932205948144,71.47986407171278,70.11325474403041,70.45631408691406,10113983,12.430953563100651,12.668020004889653,12.355828282432794,12.40607738494873,156655188,19.75437690301834,20.110106536905864,19.391078369224267,19.519746780395508,89832200
2010-06-07,70.61940405976173,70.7825006366735,69.80956268310547,69.80956268310547,7271164,12.414534428435283,12.4605545488377,12.018760444985615,12.077715873718262,145162692,19.54245910229793,19.5500280049411,19.10347285433784,19.14131736755371,80456200
2010-06-08,69.88267709289283,69.99515718719412,69.0728356733729,69.57898712158203,8785563,12.135676142062175,12.160303945757512,11.879206276419158,12.059308052062988,107296596,19.111042933041812,19.118611836150762,18.65691885184936,19.005081176757812,87355000
2010-06-09,70.20323283289822,70.77124332014185,69.50024355769747,69.68020629882812,8154093,12.120004687984842,12.161298135734127,11.741394991963245,11.791643142700195,109050840,19.08832670560093,19.315389354786028,18.732597098583533,18.76287269592285,87794000
2010-06-10,70.85562141294805,72.10975078939273,70.74876486503092,71.80606079101562,7823766,11.949605678293675,12.1518468002697,11.836919177929612,12.114781379699707,103012884,19.02020676226821,19.035344559908847,18.75530252165627,18.92181396484375,78930900
2010-06-11,71.27178760104997,72.43593552293726,71.10869100992788,72.23909759521484,6087929,12.00259265790503,12.157071252907858,11.980701696555169,12.151846885681152,71196732,18.9520940058447,19.4667662537779,18.74773802061847,19.421354293823242,68057700
2010-06-14,72.26719665527344,73.09391304470687,72.26157310063014,72.26719665527344,7063638,12.300603717618289,12.301101411802495,12.019755363464355,12.019755363464355,81534384,19.57272753517906,19.64841364661412,19.27754621482617,19.30025291442871,50972400
2010-06-15,72.5090383396924,73.08267690398203,72.19409679203802,72.99269104003906,6958515,12.017019689867235,12.447869287160614,11.994631983063798,12.387917518615723,170213616,19.489473362240165,20.170658550254615,19.481904461486426,20.117677688598633,81641500
2010-06-16,72.17724100985015,73.49323405057666,72.17724100985015,73.30764770507812,6695446,12.342643571207306,12.537421157494377,12.341150488728614,12.469510078430176,91480428,20.034417596920463,20.117674046518765,19.85276834257686,19.920886993408203,48698000
2010-06-17,73.1501816978402,73.69007457132643,73.03207802798035,73.66195678710938,5827266,12.523739630874019,12.583937871721647,12.355578730270276,12.439908027648926,79012908,20.102537370437897,20.185793824685902,19.708964685856483,19.95873260498047,47995500
2010-06-18,73.6844560663394,73.81380685875445,73.18392805644051,73.19517517089844,10022144,12.500355754778532,12.5242365425651,12.391400549241892,12.438663482666016,114801084,19.958734076373627,20.0798335949602,19.807358956330347,20.011714935302734,52075600
2010-06-21,73.90939725609516,74.20184012667407,73.23453012893003,73.47635650634766,7173259,12.435429573371291,12.462047204360843,12.062043308212921,12.153337478637695,119220660,20.26905247558449,20.3523074952352,19.59543475603127,19.64084815979004,54625300
2010-06-22,73.31888898631284,73.93752056093889,72.58778179961978,72.71713256835938,6307589,12.1866722151471,12.35334003948163,12.08293947784827,12.095874786376953,88699212,19.799784147618837,20.019277861821642,19.497035441494027,19.50460433959961,55985400
2010-06-23,72.68903393823949,73.93754460591484,72.59905252170863,73.17269134521484,7171167,12.111795280135638,12.111795280135638,11.89462998369246,11.991395950317383,81082836,19.512175585222582,19.512175585222582,19.088325902034622,19.156444549560547,61466200
