DATE,DEXJPUS,DEXUSUK
2025-02-03,154.68,1.2389
2025-02-04,154.56,1.2487
2025-02-05,152.33,1.2516
2025-02-06,152.04,1.2435
2025-02-07,151.3,1.2396
2025-02-10,151.72,1.2385
2025-02-11,152.37,1.2423
2025-02-12,154.62,1.2444
2025-02-13,153.18,1.2528
2025-02-14,152.25,1.2609
2025-02-17,,
2025-02-18,151.79,1.2614
2025-02-19,151.67,1.2571
2025-02-20,149.63,1.2643
2025-02-21,149.49,1.2647
2025-02-24,149.57,1.264
2025-02-25,149.09,1.2652
2025-02-26,149.13,1.2696
2025-02-27,149.8,1.2628
2025-02-28,150.64,1.2591
2025-03-03,150.16,1.2711
2025-03-04,148.81,1.2726
2025-03-05,148.82,1.2864
2025-03-06,147.9,1.2894
2025-03-07,147.13,1.2918
2025-03-10,147.15,1.2909
2025-03-11,147.48,1.2948
2025-03-12,148.32,1.297
2025-03-13,147.71,1.2945
2025-03-14,148.51,1.2917
2025-03-17,148.56,1.2988
2025-03-18,149.49,1.2987
2025-03-19,150.02,1.2969
2025-03-20,148.84,1.2973
2025-03-21,148.98,1.2896
2025-03-24,150.74,1.2913
2025-03-25,149.77,1.2948
2025-03-26,150.69,1.2889
2025-03-27,150.97,1.2963
2025-03-28,150.26,1.2942
2025-03-31,149.9,1.2896
2025-04-01,149.4,1.2923
2025-04-02,149.98,1.2974
2025-04-03,146.04,1.3113
2025-04-04,145.93,1.2927
2025-04-07,147.96,1.2729
2025-04-08,147.02,1.2769
2025-04-09,145.09,1.2771
2025-04-10,144.34,1.294
2025-04-11,143.57,1.3051
2025-04-14,142.96,1.3176
2025-04-15,143.1,1.3223
2025-04-16,142.56,1.3247
2025-04-17,142.33,1.3259
2025-04-18,142.22,1.3279
2025-04-21,140.81,1.3385
2025-04-22,140.87,1.3376
2025-04-23,142.64,1.3256
2025-04-24,142.64,1.3309
2025-04-25,143.75,1.3331
2025-04-28,142.7,1.3395
2025-04-29,142.29,1.3397
2025-04-30,142.63,1.3344
2025-05-01,145.48,1.3273
2025-05-02,144.52,1.3283
2025-05-05,143.98,1.3284
2025-05-06,142.76,1.3369
2025-05-07,143.47,1.3344
2025-05-08,145.46,1.3287
2025-05-09,145.15,1.3318
2025-05-12,148.09,1.3194
2025-05-13,147.75,1.328
2025-05-14,146.54,1.3303
2025-05-15,145.61,1.3292
2025-05-16,146.02,1.3257
2025-05-19,144.99,1.3357
2025-05-20,144.72,1.3371
2025-05-21,143.68,1.3447
2025-05-22,143.89,1.3426
2025-05-23,142.61,1.3511
2025-05-26,,
2025-05-27,144.37,1.3505
2025-05-28,145.04,1.3462
2025-05-29,144.09,1.3489
2025-05-30,144.18,1.3468
2025-06-02,142.76,1.3549
2025-06-03,143.93,1.352
2025-06-04,142.91,1.357
2025-06-05,143.87,1.3584
2025-06-06,144.87,1.3532
2025-06-09,144.37,1.3563
2025-06-10,144.91,1.3508
2025-06-11,144.48,1.3556
2025-06-12,143.64,1.3589
2025-06-13,144.04,1.3594
2025-06-16,144.14,1.36
2025-06-17,145.04,1.3516
2025-06-18,144.58,1.3471
2025-06-19,,
2025-06-20,145.92,1.3465
2025-06-23,146.47,1.3491
2025-06-24,144.9,1.3616
2025-06-25,145.59,1.3626
2025-06-26,144.34,1.3754
2025-06-27,144.74,1.372
2025-06-30,144.17,1.3722
2025-07-01,143.58,1.3728
